Rank,country,Capital,Continent,Area__km_,latitude,longitude,year,population
72,Senegal,Dakar,Africa,196722,14.693425,-17.447938,_2010,12530121
196,Seychelles,Victoria,Africa,452,-36.5986096,144.6780052,_2010,92409
102,Sierra Leone,Freetown,Africa,71740,8.479004,-13.26795,_2010,6436698
70,Somalia,Mogadishu,Africa,637657,2.0349312,45.3419183,_2010,12026649
24,South Africa,Pretoria,Africa,1221037,-25.7459277,28.1879101,_2010,51784921
86,South Sudan,Juba,Africa,619745,4.8459246,31.5959173,_2010,9714419
32,Sudan,Khartoum,Africa,1886068,15.5635972,32.5349123,_2010,33739933
22,Tanzania,Dodoma,Africa,945087,-6.1791181,35.7468174,_2010,45110527
100,Togo,Lomé,Africa,56785,6.130419,1.215829,_2010,6571855
79,Tunisia,Tunis,Africa,163610,36.8002068,10.1857757,_2010,10895063
31,Uganda,Kampala,Africa,241550,0.3177137,32.5813539,_2010,32341728
172,Western Sahara,El Aaiún,Africa,266000,27.154512,-13.1953921,_2010,413296
63,Zambia,Lusaka,Africa,752612,-15.357609,29.1653092,_2010,13792086
74,Zimbabwe,Harare,Africa,390757,-17.8567035,31.0601584,_2010,12839771
138,Albania,Tirana,Europe,28748,41.3281482,19.8184435,_2010,2913399
203,Andorra,Andorra la Vella,Europe,468,42.49791845,1.5032263738029337,_2010,71519
99,Austria,Vienna,Europe,83871,48.2083537,16.3725042,_2010,8362829
96,Belarus,Minsk,Europe,207600,53.9024716,27.5618225,_2010,9731427
81,Belgium,Brussels,Europe,30528,50.8550018,4.3512333761166175,_2010,10877947
137,Bosnia and Herzegovina,Sarajevo,Europe,51209,43.8519774,18.3866868,_2010,3811088
108,Bulgaria,Sofia,Europe,110879,-15.2538402,48.2562163,_2010,7592273
130,Croatia,Zagreb,Europe,56594,45.84264135,15.962231476593626,_2010,4368682
158,Cyprus,Nicosia,Europe,9251,35.1746503,33.3638783,_2010,1129686
115,Denmark,Copenhagen,Europe,43094,55.6867243,12.5700724,_2010,5550849
156,Estonia,Tallinn,Europe,45227,59.4372155,24.7453688,_2010,1331535
209,Faroe Islands,Tórshavn,Europe,1393,62.012,-6.768,_2010,48410
118,Finland,Helsinki,Europe,338424,60.1674881,24.9427473,_2010,5363271
23,France,Paris,Europe,551695,48.8534951,2.3483915,_2010,62444567
19,Germany,Berlin,Europe,357114,52.5170365,13.3888599,_2010,81325090
219,Gibraltar,Gibraltar,Europe,6,36.1285933,-5.3474761,_2010,31262
90,Greece,Athens,Europe,131990,33.9597677,-83.376398,_2010,11033783
94,Hungary,Budapest,Europe,93028,47.4978789,19.0402383,_2010,9986825
179,Iceland,Reykjavík,Europe,103000,64.145981,-21.9422367,_2010,318333
125,Ireland,Dublin,Europe,70273,53.3493795,-6.2605593,_2010,4524585
202,Isle of Man,Douglas,Europe,572,39.7628415,-88.2170516,_2010,83828
25,Italy,Rome,Europe,301336,41.8933203,12.4829321,_2010,59822450
151,Latvia,Riga,Europe,64559,56.9493977,24.1051846,_2010,2101530
216,Liechtenstein,Vaduz,Europe,160,47.1392862,9.5227962,_2010,35926
141,Lithuania,Vilnius,Europe,65300,54.6870458,25.2829111,_2010,3139019
168,Luxembourg,Luxembourg,Europe,2586,49.6112768,6.129799,_2010,507070
173,Malta,Valletta,Europe,316,35.8989818,14.5136759,_2010,418755
135,Moldova,Chisinau,Europe,33846,47.0245117,28.8322923,_2010,3678186
217,Monaco,Monaco,Europe,2,43.7323492,7.4276832,_2010,33178
169,Montenegro,Podgorica,Europe,13812,42.4415238,19.2621081,_2010,631044
71,Netherlands,Amsterdam,Europe,41850,52.3730796,4.8924534,_2010,16617116
150,North Macedonia,Skopje,Europe,25713,41.9961816,21.4319213,_2010,2093828
120,Norway,Oslo,Europe,323802,59.9133301,10.7389701,_2010,4889741
37,Poland,Warsaw,Europe,312679,52.2337172,21.071432235636493,_2010,38597353
92,Portugal,Lisbon,Europe,92090,38.7077507,-9.1365919,_2010,10588401
64,Romania,Bucharest,Europe,238391,44.4361414,26.1027202,_2010,20335211
9,Russia,Moscow,Europe,17098242,55.625578,37.6063916,_2010,143242599
218,San Marino,San Marino,Europe,61,43.9458623,12.458306,_2010,31608
105,Serbia,Belgrade,Europe,88361,44.8178131,20.4568974,_2010,7653748
116,Slovakia,Bratislava,Europe,49037,48.15926025,17.139658691421687,_2010,5396424
148,Slovenia,Ljubljana,Europe,20273,46.0500268,14.5069289,_2010,2057286
30,Spain,Madrid,Europe,505992,40.4167047,-3.7035825,_2010,46572772
87,Sweden,Stockholm,Europe,450295,59.3251172,18.0710935,_2010,9381729
101,Switzerland,Bern,Europe,41284,46.9484742,7.4521749,_2010,7822435
38,Ukraine,Kiev,Europe,603500,50.4500336,30.5241361,_2010,45683020
21,United Kingdom,London,Europe,242900,51.4893335,-0.14405508452768728,_2010,62760039
213,American Samoa,Pago Pago,Oceania,199,-14.2754786,-170.7048298,_2010,54849
55,Australia,Canberra,Oceania,7692024,-35.2975906,149.1012676,_2010,22019168
223,Cook Islands,Avarua,Oceania,236,-21.2074736,-159.7708145,_2010,17212
162,Fiji,Suva,Oceania,18272,-18.1415884,178.4421662,_2010,905169
183,French Polynesia,Papeete,Oceania,4167,-17.5373835,-149.5659964,_2010,283788
191,Guam,Hagåtña,Oceania,549,13.4748148,144.7516191,_2010,164905
192,Kiribati,Tarawa,Oceania,811,1.4845541999999998,172.96896482000938,_2010,107995
215,Marshall Islands,Majuro,Oceania,181,7.0909924,171.3816354,_2010,53416
194,Micronesia,Palikir,Oceania,702,6.920744,158.1627143,_2010,107588
225,Nauru,Yaren,Oceania,21,-0.5469030500000001,166.92235277906863,_2010,10241
185,New Caledonia,Nouméa,Oceania,18575,-22.2745264,166.442419,_2010,261426
123,New Zealand,Wellington,Oceania,270467,-41.2887953,174.7772114,_2010,4346338
232,Niue,Alofi,Oceania,260,-19.0534159,-169.919199,_2010,1812
210,Northern Mariana Islands,Saipan,Oceania,464,15.1909825,145.746743003024,_2010,54087
222,Palau,Ngerulmud,Oceania,459,7.5006446,134.6242864,_2010,18540
93,Papua New Guinea,Port Moresby,Oceania,462840,-9.4743301,147.1599504,_2010,7583269
188,Samoa,Apia,Oceania,2842,-13.8344639,-171.7649144,_2010,194672
166,Solomon Islands,Honiara,Oceania,28896,-9.437797549999999,159.9624174786047,_2010,540394
233,Tokelau,Nukunonu,Oceania,12,-9.2004722,-171.8479453,_2010,1367
197,Tonga,Nuku‘alofa,Oceania,747,-21.1343401,-175.201808,_2010,107383
227,Tuvalu,Funafuti,Oceania,26,-8.5199633,179.1982548,_2010,10550
181,Vanuatu,Port-Vila,Oceania,12189,-17.7414972,168.3150163,_2010,245453
224,Anguilla,The Valley,North America,91,51.486391499999996,0.03615848943681707,_2010,13172
201,Antigua and Barbuda,Saint John’s,North America,442,17.1184569,-61.8448509,_2010,85695
198,Aruba,Oranjestad,North America,180,12.5268736,-70.0356845,_2010,100341
176,Bahamas,Nassau,North America,13943,25.0782266,-77.3383438,_2010,373272
186,Barbados,Bridgetown,North America,430,13.0977832,-59.6184184,_2010,274711
177,Belize,Belmopan,North America,22966,17.250199,-88.770018,_2010,322106
206,Bermuda,Hamilton,North America,54,43.2560802,-79.8728583,_2010,63447
221,British Virgin Islands,Road Town,North America,151,18.425766,-64.6230914,_2010,27556
39,Canada,Ottawa,North America,9984670,45.4208777,-75.6901106,_2010,33963412
205,Cayman Islands,George Town,North America,264,5.4141619,100.3287352,_2010,54074
124,Costa Rica,San José,North America,51100,9.9325427,-84.0795782,_2010,4622252
85,Cuba,Havana,North America,109884,23.135305,-82.3589631,_2010,11290417
204,Dominica,Roseau,North America,751,48.7710371,-95.7697882,_2010,68755
84,Dominican Republic,Santo Domingo,North America,48671,18.4801972,-69.942111,_2010,9775755
112,El Salvador,San Salvador,North America,21041,13.6989939,-89.1914249,_2010,6114034
208,Greenland,Nuuk,North America,2166086,64.1766835,-51.7359356,_2010,56351
193,Grenada,Saint George's,North America,344,12.0535331,-61.751805,_2010,114039
178,Guadeloupe,Basse-Terre,North America,1628,16.0000778,-61.7333373,_2010,403072
68,Guatemala,Guatemala City,North America,108889,14.6424667,-90.5131361,_2010,14543121
82,Haiti,Port-au-Prince,North America,27750,18.547327,-72.3395928,_2010,9842880
89,Honduras,Tegucigalpa,North America,112492,14.1057433,-87.2040052,_2010,8450933
139,Jamaica,Kingston,North America,10991,17.9712148,-76.7928128,_2010,2733896
180,Martinique,Fort-de-France,North America,1128,14.6027962,-61.0676724,_2010,392181
10,Mexico,Mexico City,North America,1964375,19.4326296,-99.1331785,_2010,112532401
230,Montserrat,Brades,North America,102,16.7890601,-62.208731,_2010,4938
106,Nicaragua,Managua,North America,130373,12.1544035,-86.2737642,_2010,5855734
128,Panama,Panama City,North America,75417,30.1586518,-85.6602936,_2010,3623617
136,Puerto Rico,San Juan,North America,8870,18.465299,-66.116666,_2010,3717922
228,Saint Barthelemy,Gustavia,North America,21,17.8957043,-62.8508372,_2010,8988
190,Saint Lucia,Castries,North America,616,43.6779101,3.9868904,_2010,170935
220,Saint Martin,Marigot,North America,53,18.0668544,-63.0848869,_2010,36458
214,Sint Maarten,Philipsburg,North America,34,18.0250713,-63.0483073,_2010,33034
153,Trinidad and Tobago,Port-of-Spain,North America,5130,10.6572678,-61.5180173,_2010,1410296
3,United States,"Washington, D.C.",North America,9372610,38.8950368,-77.0365427,_2010,311182845
33,Argentina,Buenos Aires,South America,2780400,-34.6037181,-58.38153,_2010,41100123
80,Bolivia,Sucre,South America,1098581,-19.0477251,-65.2594306,_2010,10223270
7,Brazil,Brasilia,South America,8515767,-10.3333333,-53.2,_2010,196353492
65,Chile,Santiago,South America,756102,9.8694792,-83.7980749,_2010,17004162
28,Colombia,Bogota,South America,1141748,4.6529539,-74.0835643,_2010,44816108
67,Ecuador,Quito,South America,276841,-0.2201641,-78.5123274,_2010,14989585
231,Falkland Islands,Stanley,South America,12173,-51.6930616,-57.856525,_2010,3187
184,French Guiana,Cayenne,South America,83534,4.9371544,-52.3258736,_2010,228453
164,Guyana,Georgetown,South America,214969,6.8137426,-58.1624465,_2010,747932
109,Paraguay,Asunción,South America,406752,-25.2800459,-57.6343814,_2010,5768613
44,Peru,Lima,South America,1285216,-12.0621065,-77.0365256,_2010,29229572
170,Suriname,Paramaribo,South America,163820,5.8241764499999995,-55.16628130970069,_2010,546080
133,Uruguay,Montevideo,South America,181034,-34.9058916,-56.1913095,_2010,3352651
51,Venezuela,Caracas,South America,916445,10.5060934,-66.9146008,_2010,28715022
36,Afghanistan,Kabul,Asia,652230,34.5260109,69.1776838,_2015,33753499
140,Armenia,Yerevan,Asia,29743,40.1777112,44.5126233,_2015,2878595
91,Azerbaijan,Baku,Asia,86600,40.3755885,49.8328009,_2015,9863480
154,Bahrain,Manama,Asia,765,26.2235041,50.5822436,_2015,1362142
8,Bangladesh,Dhaka,Asia,147570,23.7644025,90.389015,_2015,157830000
165,Bhutan,Thimphu,Asia,38394,27.4781469,89.62627973726109,_2015,743274
175,Brunei,Bandar Seri Begawan,Asia,5765,4.8895453,114.9417574,_2015,421437
73,Cambodia,Phnom Penh,Asia,181035,11.568271,104.9224426,_2015,15417523
1,China,Beijing,Asia,9706961,39.9057136,116.3912972,_2015,1393715448
131,Georgia,Tbilisi,Asia,69700,41.6934591,44.8014495,_2015,3771132
104,Hong Kong,Hong Kong,Asia,1104,22.350627,114.1849161,_2015,7399838
2,India,New Delhi,Asia,3287590,28.6138954,77.2090057,_2015,1322866505
4,Indonesia,Jakarta,Asia,1904569,-6.175247,106.8270488,_2015,259091970
17,Iran,Tehran,Asia,1648195,35.6892523,51.3896004,_2015,81790841
35,Iraq,Baghdad,Asia,438317,33.3061701,44.3872213,_2015,37757813
98,Israel,Jerusalem,Asia,20770,31.78847185,35.21879441094499,_2015,8007778
11,Japan,Tokyo,Asia,377930,35.6821936,139.762221,_2015,127250933
83,Jordan,Amman,Asia,89342,31.9515694,35.9239625,_2015,9494246
66,Kazakhstan,Nursultan,Asia,2724900,51.1282205,71.4306682,_2015,17835909
129,Kuwait,Kuwait City,Asia,17818,29.3796532,47.9734174,_2015,3908743
110,Kyrgyzstan,Bishkek,Asia,199951,42.8777895,74.6066926,_2015,5914980
103,Laos,Vientiane,Asia,236800,17.9640988,102.6133707,_2015,6787419
119,Lebanon,Beirut,Asia,10452,33.8959203,35.47843,_2015,6398940
45,Malaysia,Kuala Lumpur,Asia,330803,3.1516964,101.6942371,_2015,31068833
174,Maldives,Malé,Asia,300,46.0726871,9.1668764,_2015,435582
134,Mongolia,Ulaanbaatar,Asia,1564110,47.94093275,106.91795035225584,_2015,2964749
26,Myanmar,Nay Pyi Taw,Asia,676578,19.7540045,96.1344976,_2015,51483949
49,Nepal,Kathmandu,Asia,147181,27.708317,85.3205817,_2015,27610325
56,North Korea,Pyongyang,Asia,120538,39.0167979,125.7473609,_2015,25258015
127,Oman,Muscat,Asia,309500,23.5882019,58.3829448,_2015,4191776
5,Pakistan,Islamabad,Asia,881912,33.6938118,73.0651511,_2015,210969298
13,Philippines,Manila,Asia,342353,14.5906346,120.9799964,_2015,103031365
143,Qatar,Doha,Asia,11586,25.2856329,51.5264162,_2015,2414573
41,Saudi Arabia,Riyadh,Asia,2149690,24.638916,46.7160104,_2015,32749848
113,Singapore,Singapore,Asia,710,1.357107,103.8194992,_2015,5650018
29,South Korea,Seoul,Asia,100210,37.5666791,126.9782914,_2015,50994401
61,Sri Lanka,Colombo,Asia,65610,6.9388614,79.8542005,_2015,21336697
60,Syria,Damascus,Asia,185180,33.5130695,36.3095814,_2015,19205178
57,Taiwan,Taipei,Asia,36193,25.0375198,121.5636796,_2015,23512136
95,Tajikistan,Dushanbe,Asia,143100,38.5762709,68.7863573,_2015,8524063
20,Thailand,Bangkok,Asia,513120,13.8245796,100.6224463,_2015,70294397
155,Timor-Leste,Dili,Asia,14874,-8.5536809,125.5784093,_2015,1205813
18,Turkey,Ankara,Asia,783562,39.9207759,32.8540497,_2015,79646178
111,Turkmenistan,Ashgabat,Asia,488100,37.9404648,58.3823487,_2015,5766431
97,United Arab Emirates,Abu Dhabi,Asia,83600,24.4538352,54.3774014,_2015,8916899
43,Uzbekistan,Tashkent,Asia,447400,41.3123363,69.2787079,_2015,30949417
16,Vietnam,Hanoi,Asia,331212,21.0283334,105.854041,_2015,92191398
46,Yemen,Sanaa,Asia,527968,15.3538569,44.2058841,_2015,28516545
34,Algeria,Algiers,Africa,2381741,36.7753606,3.0601882,_2015,39543154
42,Angola,Luanda,Africa,1246700,-8.8272699,13.2439512,_2015,28127721
77,Benin,Porto-Novo,Africa,112622,6.4990718,2.6253361,_2015,10932783
144,Botswana,Gaborone,Africa,582000,-24.6581357,25.9088474,_2015,2305171
58,Burkina Faso,Ouagadougou,Africa,272967,12.3681873,-1.5270944,_2015,18718019
78,Burundi,Bujumbura,Africa,27834,-3.3638125,29.3675028,_2015,10727148
53,Cameroon,Yaounde,Africa,475442,3.8689867,11.5213344,_2015,23012646
171,Cape Verde,Praia,Africa,4033,14.9162811,-23.5095095,_2015,552166
117,Central African Republic,Bangui,Africa,622984,4.3635118,18.5835913,_2015,4819333
69,Chad,N'Djamena,Africa,1284000,12.1191543,15.0502758,_2015,14140274
163,Comoros,Moroni,Africa,1862,-11.6931255,43.2543044,_2015,730216
160,Djibouti,Djibouti,Africa,23200,11.8145966,42.8453061,_2015,1006259
14,Egypt,Cairo,Africa,1002450,30.0443879,31.2357257,_2015,97723799
152,Equatorial Guinea,Malabo,Africa,28051,3.741877,8.7740663,_2015,1346973
132,Eritrea,Asmara,Africa,117600,15.3389667,38.9326763,_2015,3340006
159,Eswatini,Mbabane,Africa,17364,-26.325745,31.144663,_2015,1133936
12,Ethiopia,Addis Ababa,Africa,1104300,9.0358287,38.7524127,_2015,102471895
146,Gabon,Libreville,Africa,267668,0.4086518,9.4418849,_2015,2028517
142,Gambia,Banjul,Africa,10689,13.45535,-16.575646,_2015,2253133
47,Ghana,Accra,Africa,238533,5.5571096,-0.2012376,_2015,28870939
75,Guinea,Conakry,Africa,245857,9.5170602,-13.6998434,_2015,11625998
149,Guinea-Bissau,Bissau,Africa,36125,11.861324,-15.583055,_2015,1788919
27,Kenya,Nairobi,Africa,580367,-1.2832533,36.8172449,_2015,46851488
147,Lesotho,Maseru,Africa,30355,-29.310054,27.478222,_2015,2118521
121,Liberia,Monrovia,Africa,111369,6.328034,-10.797788,_2015,4612329
107,Libya,Tripoli,Africa,1759540,32.896672,13.1777923,_2015,6192235
50,Madagascar,Antananarivo,Africa,587041,-18.9100122,47.5255809,_2015,24850912
62,Malawi,Lilongwe,Africa,118484,-13.9875107,33.768144,_2015,16938942
59,Mali,Bamako,Africa,1240192,12.61326555,-7.984739136241295,_2015,18112907
126,Mauritania,Nouakchott,Africa,1030700,18.061891799999998,-15.931148157832908,_2015,3946220
157,Mauritius,Port Louis,Africa,2040,-20.1624522,57.5028044,_2015,1293153
182,Mayotte,Mamoudzou,Africa,374,-12.7804136,45.2279761,_2015,249545
40,Morocco,Rabat,Africa,446550,34.02236,-6.8340222,_2015,34680458
48,Mozambique,Maputo,Africa,801590,-25.966213,32.56745,_2015,26843246
145,Namibia,Windhoek,Africa,825615,-22.5776104,17.0772739,_2015,2282704
54,Niger,Niamey,Africa,1267000,13.524834,2.109823,_2015,20128124
6,Nigeria,Abuja,Africa,923768,9.0643305,7.4892974,_2015,183995785
76,Rwanda,Kigali,Africa,26338,-1.950851,30.061507,_2015,11642959
72,Senegal,Dakar,Africa,196722,14.693425,-17.447938,_2015,14356181
196,Seychelles,Victoria,Africa,452,-36.5986096,144.6780052,_2015,99240
102,Sierra Leone,Freetown,Africa,71740,8.479004,-13.26795,_2015,7314773
70,Somalia,Mogadishu,Africa,637657,2.0349312,45.3419183,_2015,13763906
24,South Africa,Pretoria,Africa,1221037,-25.7459277,28.1879101,_2015,55876504
86,South Sudan,Juba,Africa,619745,4.8459246,31.5959173,_2015,11194299
32,Sudan,Khartoum,Africa,1886068,15.5635972,32.5349123,_2015,38171178
22,Tanzania,Dodoma,Africa,945087,-6.1791181,35.7468174,_2015,52542823
100,Togo,Lomé,Africa,56785,6.130419,1.215829,_2015,7473229
79,Tunisia,Tunis,Africa,163610,36.8002068,10.1857757,_2015,11557779
31,Uganda,Kampala,Africa,241550,0.3177137,32.5813539,_2015,37477356
172,Western Sahara,El Aaiún,Africa,266000,27.154512,-13.1953921,_2015,491824
63,Zambia,Lusaka,Africa,752612,-15.357609,29.1653092,_2015,16248230
74,Zimbabwe,Harare,Africa,390757,-17.8567035,31.0601584,_2015,14154937
138,Albania,Tirana,Europe,28748,41.3281482,19.8184435,_2015,2882481
203,Andorra,Andorra la Vella,Europe,468,42.49791845,1.5032263738029337,_2015,71746
99,Austria,Vienna,Europe,83871,48.2083537,16.3725042,_2015,8642421
96,Belarus,Minsk,Europe,207600,53.9024716,27.5618225,_2015,9700609
81,Belgium,Brussels,Europe,30528,50.8550018,4.3512333761166175,_2015,11248303
137,Bosnia and Herzegovina,Sarajevo,Europe,51209,43.8519774,18.3866868,_2015,3524324
108,Bulgaria,Sofia,Europe,110879,-15.2538402,48.2562163,_2015,7309253
130,Croatia,Zagreb,Europe,56594,45.84264135,15.962231476593626,_2015,4254815
158,Cyprus,Nicosia,Europe,9251,35.1746503,33.3638783,_2015,1187280
115,Denmark,Copenhagen,Europe,43094,55.6867243,12.5700724,_2015,5677796
156,Estonia,Tallinn,Europe,45227,59.4372155,24.7453688,_2015,1314657
209,Faroe Islands,Tórshavn,Europe,1393,62.012,-6.768,_2015,48816
118,Finland,Helsinki,Europe,338424,60.1674881,24.9427473,_2015,5479461
23,France,Paris,Europe,551695,48.8534951,2.3483915,_2015,63809769
19,Germany,Berlin,Europe,357114,52.5170365,13.3888599,_2015,82073226
219,Gibraltar,Gibraltar,Europe,6,36.1285933,-5.3474761,_2015,32520
90,Greece,Athens,Europe,131990,33.9597677,-83.376398,_2015,10806641
94,Hungary,Budapest,Europe,93028,47.4978789,19.0402383,_2015,9844246
179,Iceland,Reykjavík,Europe,103000,64.145981,-21.9422367,_2015,331060
125,Ireland,Dublin,Europe,70273,53.3493795,-6.2605593,_2015,4665760
202,Isle of Man,Douglas,Europe,572,39.7628415,-88.2170516,_2015,83593
25,Italy,Rome,Europe,301336,41.8933203,12.4829321,_2015,60232906
151,Latvia,Riga,Europe,64559,56.9493977,24.1051846,_2015,1991955
216,Liechtenstein,Vaduz,Europe,160,47.1392862,9.5227962,_2015,37355
141,Lithuania,Vilnius,Europe,65300,54.6870458,25.2829111,_2015,2963765
168,Luxembourg,Luxembourg,Europe,2586,49.6112768,6.129799,_2015,569408
173,Malta,Valletta,Europe,316,35.8989818,14.5136759,_2015,456579
135,Moldova,Chisinau,Europe,33846,47.0245117,28.8322923,_2015,3277388
217,Monaco,Monaco,Europe,2,43.7323492,7.4276832,_2015,36760
169,Montenegro,Podgorica,Europe,13812,42.4415238,19.2621081,_2015,633966
71,Netherlands,Amsterdam,Europe,41850,52.3730796,4.8924534,_2015,17041107
150,North Macedonia,Skopje,Europe,25713,41.9961816,21.4319213,_2015,2107962
120,Norway,Oslo,Europe,323802,59.9133301,10.7389701,_2015,5190356
37,Poland,Warsaw,Europe,312679,52.2337172,21.071432235636493,_2015,38553146
92,Portugal,Lisbon,Europe,92090,38.7077507,-9.1365919,_2015,10365435
64,Romania,Bucharest,Europe,238391,44.4361414,26.1027202,_2015,19906079
9,Russia,Moscow,Europe,17098242,55.625578,37.6063916,_2015,144668389
218,San Marino,San Marino,Europe,61,43.9458623,12.458306,_2015,33570
105,Serbia,Belgrade,Europe,88361,44.8178131,20.4568974,_2015,7519496
116,Slovakia,Bratislava,Europe,49037,48.15926025,17.139658691421687,_2015,5424444
148,Slovenia,Ljubljana,Europe,20273,46.0500268,14.5069289,_2015,2080862
30,Spain,Madrid,Europe,505992,40.4167047,-3.7035825,_2015,46431342
87,Sweden,Stockholm,Europe,450295,59.3251172,18.0710935,_2015,9849349
101,Switzerland,Bern,Europe,41284,46.9484742,7.4521749,_2015,8281732
38,Ukraine,Kiev,Europe,603500,50.4500336,30.5241361,_2015,44982564
21,United Kingdom,London,Europe,242900,51.4893335,-0.14405508452768728,_2015,65224364
213,American Samoa,Pago Pago,Oceania,199,-14.2754786,-170.7048298,_2015,51368
55,Australia,Canberra,Oceania,7692024,-35.2975906,149.1012676,_2015,23820236
223,Cook Islands,Avarua,Oceania,236,-21.2074736,-159.7708145,_2015,17695
162,Fiji,Suva,Oceania,18272,-18.1415884,178.4421662,_2015,917200
183,French Polynesia,Papeete,Oceania,4167,-17.5373835,-149.5659964,_2015,291787
191,Guam,Hagåtña,Oceania,549,13.4748148,144.7516191,_2015,167978
192,Kiribati,Tarawa,Oceania,811,1.4845541999999998,172.96896482000938,_2015,116707
215,Marshall Islands,Majuro,Oceania,181,7.0909924,171.3816354,_2015,49410
194,Micronesia,Palikir,Oceania,702,6.920744,158.1627143,_2015,109462
225,Nauru,Yaren,Oceania,21,-0.5469030500000001,166.92235277906863,_2015,11185
185,New Caledonia,Nouméa,Oceania,18575,-22.2745264,166.442419,_2015,283032
123,New Zealand,Wellington,Oceania,270467,-41.2887953,174.7772114,_2015,4590590
232,Niue,Alofi,Oceania,260,-19.0534159,-169.919199,_2015,1847
210,Northern Mariana Islands,Saipan,Oceania,464,15.1909825,145.746743003024,_2015,51514
222,Palau,Ngerulmud,Oceania,459,7.5006446,134.6242864,_2015,17794
93,Papua New Guinea,Port Moresby,Oceania,462840,-9.4743301,147.1599504,_2015,8682174
188,Samoa,Apia,Oceania,2842,-13.8344639,-171.7649144,_2015,203571
166,Solomon Islands,Honiara,Oceania,28896,-9.437797549999999,159.9624174786047,_2015,612660
233,Tokelau,Nukunonu,Oceania,12,-9.2004722,-171.8479453,_2015,1454
197,Tonga,Nuku‘alofa,Oceania,747,-21.1343401,-175.201808,_2015,106122
227,Tuvalu,Funafuti,Oceania,26,-8.5199633,179.1982548,_2015,10877
181,Vanuatu,Port-Vila,Oceania,12189,-17.7414972,168.3150163,_2015,276438
224,Anguilla,The Valley,North America,91,51.486391499999996,0.03615848943681707,_2015,14525
201,Antigua and Barbuda,Saint John’s,North America,442,17.1184569,-61.8448509,_2015,89941
198,Aruba,Oranjestad,North America,180,12.5268736,-70.0356845,_2015,104257
176,Bahamas,Nassau,North America,13943,25.0782266,-77.3383438,_2015,392697
186,Barbados,Bridgetown,North America,430,13.0977832,-59.6184184,_2015,278083
177,Belize,Belmopan,North America,22966,17.250199,-88.770018,_2015,359871
206,Bermuda,Hamilton,North America,54,43.2560802,-79.8728583,_2015,63144
221,British Virgin Islands,Road Town,North America,151,18.425766,-64.6230914,_2015,29366
39,Canada,Ottawa,North America,9984670,45.4208777,-75.6901106,_2015,35732126
205,Cayman Islands,George Town,North America,264,5.4141619,100.3287352,_2015,60911
124,Costa Rica,San José,North America,51100,9.9325427,-84.0795782,_2015,4895242
85,Cuba,Havana,North America,109884,23.135305,-82.3589631,_2015,11339894
204,Dominica,Roseau,North America,751,48.7710371,-95.7697882,_2015,70007
84,Dominican Republic,Santo Domingo,North America,48671,18.4801972,-69.942111,_2015,10405832
112,El Salvador,San Salvador,North America,21041,13.6989939,-89.1914249,_2015,6231066
208,Greenland,Nuuk,North America,2166086,64.1766835,-51.7359356,_2015,55895
193,Grenada,Saint George's,North America,344,12.0535331,-61.751805,_2015,118980
178,Guadeloupe,Basse-Terre,North America,1628,16.0000778,-61.7333373,_2015,399089
68,Guatemala,Guatemala City,North America,108889,14.6424667,-90.5131361,_2015,16001107
82,Haiti,Port-au-Prince,North America,27750,18.547327,-72.3395928,_2015,10563757
89,Honduras,Tegucigalpa,North America,112492,14.1057433,-87.2040052,_2015,9294505
139,Jamaica,Kingston,North America,10991,17.9712148,-76.7928128,_2015,2794445
180,Martinique,Fort-de-France,North America,1128,14.6027962,-61.0676724,_2015,383515
10,Mexico,Mexico City,North America,1964375,19.4326296,-99.1331785,_2015,120149897
230,Montserrat,Brades,North America,102,16.7890601,-62.208731,_2015,5059
106,Nicaragua,Managua,North America,130373,12.1544035,-86.2737642,_2015,6298598
128,Panama,Panama City,North America,75417,30.1586518,-85.6602936,_2015,3957099
136,Puerto Rico,San Juan,North America,8870,18.465299,-66.116666,_2015,3497335
228,Saint Barthelemy,Gustavia,North America,21,17.8957043,-62.8508372,_2015,9643
190,Saint Lucia,Castries,North America,616,43.6779101,3.9868904,_2015,175623
220,Saint Martin,Marigot,North America,53,18.0668544,-63.0848869,_2015,35020
214,Sint Maarten,Philipsburg,North America,34,18.0250713,-63.0483073,_2015,40205
153,Trinidad and Tobago,Port-of-Spain,North America,5130,10.6572678,-61.5180173,_2015,1460177
3,United States,"Washington, D.C.",North America,9372610,38.8950368,-77.0365427,_2015,324607776
33,Argentina,Buenos Aires,South America,2780400,-34.6037181,-58.38153,_2015,43257065
80,Bolivia,Sucre,South America,1098581,-19.0477251,-65.2594306,_2015,11090085
7,Brazil,Brasilia,South America,8515767,-10.3333333,-53.2,_2015,205188205
65,Chile,Santiago,South America,756102,9.8694792,-83.7980749,_2015,17870124
28,Colombia,Bogota,South America,1141748,4.6529539,-74.0835643,_2015,47119728
67,Ecuador,Quito,South America,276841,-0.2201641,-78.5123274,_2015,16195902
231,Falkland Islands,Stanley,South America,12173,-51.6930616,-57.856525,_2015,3408
184,French Guiana,Cayenne,South America,83534,4.9371544,-52.3258736,_2015,257026
164,Guyana,Georgetown,South America,214969,6.8137426,-58.1624465,_2015,755031
109,Paraguay,Asunción,South America,406752,-25.2800459,-57.6343814,_2015,6177950
44,Peru,Lima,South America,1285216,-12.0621065,-77.0365256,_2015,30711863
